projectId,isOn,trustProductName,proectIssueCode,trustCompanyName,trustCompanyShortName,trustTremType,trustPropertyApplicationDesc,trustPropertyManagementDesc,issueCodeDate,publicityTime,registrationTime
3946,1,华信广州粤泰嘉盛大厦项目开发贷款集合资金信托计划,ZXD40H201710010000782,华信信托股份有限公司,华信信托,12,房地产业,信托贷款,2017-10-09,2017-11-08,2017-11-01
1981,1,新华信托华睿系列·渝和1号贷款集合资金信托计划,ZXD34X201709110017995,新华信托股份有限公司,新华信托,12,"农林牧渔业,批发和零售业",信托贷款,2017-09-19,2017-11-09,2017-10-31
3616,1,重庆信托·启富2号集合资金信托计划,ZXD33C201709010034250,重庆国际信托股份有限公司,重庆信托,18,信息传输、软件和信息技术服务业,"资产收益权（不附回购）,其他债权资产",2017-09-29,2017-11-08,2017-11-01
1908,1,厦门信托-中泛建设1701号流动资金贷款集合资金信托计划,ZXD33X201709010017284,厦门国际信托有限公司,厦门信托,24,建筑业,信托贷款,2017-09-19,2017-11-09,2017-11-02
3372,1,国通信托·丰恒胜达股权收益权投资集合资金信托计划,ZXD31F201709110031827,国通信托有限责任公司,国通信托,12,"建筑业,信息传输、软件和信息技术服务业,批发和零售业,居民服务、修理和其他服务业",特定资产及其收（受）益权附回购,2017-09-28,2017-11-08,2017-10-30
1722,1,誉和景瑞-瀚华2017年第一期财产权信托,ZXD32Y201709111015428,云南国际信托有限公司,云南信托,45.7,金融业,其他债权资产,2017-09-18,2017-11-09,2017-11-01
3364,1,中海汇信2017-10通泰控股流动资金贷款集合资金信托计划,ZXD36Z201709010031740,中海信托股份有限公司,中海信托,36,交通运输、仓储和邮政业,信托贷款,2017-09-28,2017-11-08,2017-11-03
2906,1,华润信托·恒远银创混合策略10号集合资金信托计划,ZXD38H201709010027202,华润深国投信托有限公司,华润信托,120,"金融业,其他","债券投资,股票投资,金融衍生品,公募基金",2017-09-26,2017-11-09,2017-11-03
2799,1,中诚诚沣精选8号集合资金信托计划,ZXD32Z201709010026137,中诚信托有限责任公司,中诚信托,12,金融业,股票投资,2017-09-25,2017-11-09,2017-10-31
2372,1,中粮信托-睿牧开放式供应链集合资金信托计划,ZXD40Z201709010021881,中粮信托有限责任公司,中粮信托,2,农林牧渔业,资产收益权（不附回购）,2017-09-21,2017-11-08,2017-11-01
1399,1,长安信托——稳健118（映雪6号）集合资金信托计划,ZXD31C201709110012237,长安国际信托股份有限公司,长安信托,12,金融业,债券投资,2017-09-14,2017-11-09,2017-11-01
347,1,中海信托安盈20号六合盛证券投资集合资金信托计划,ZXD36Z201709110001814,中海信托股份有限公司,中海信托,12,金融业,股票投资,2017-09-05,2017-11-08,2017-11-03
5395,1,云南信托·春华秋实4号集合资金信托计划,ZXD32Y201710010015148,云南国际信托有限公司,云南信托,23.9,金融业,资产收益权（不附回购）,2017-10-20,2017-11-07,2017-10-30
4521,1,微众银行微车贷2017年第三期财产权信托,ZXD46Z201710111006509,紫金信托有限责任公司,紫金信托,32.9,金融业,其他债权资产,2017-10-13,2017-11-07,2017-10-31
4407,1,新城控股集团股份有限公司2017年度第一期资产支持票据,ZXD32Y201710111005381,云南国际信托有限公司,云南信托,216,房地产业,特定资产及其收（受）益权附回购,2017-10-13,2017-11-07,2017-10-26
4037,1,国民信托丰利26号事务管理集合资金信托计划,ZXD34G201710110001699,国民信托有限公司,国民信托,12,金融业,资产收益权（不附回购）,2017-10-10,2017-11-07,2017-10-31
3027,1,金诚汽车贷款第九期财产权信托,ZXD41Z201709111028403,中融国际信托有限公司,中融信托,58.7,金融业,其他债权资产,2017-09-26,2017-11-08,2017-11-02
2777,1,中粮信托-良缘1号集合资金信托计划,ZXD40Z201709110025912,中粮信托有限责任公司,中粮信托,24,金融业,特定资产及其收（受）益权附回购,2017-09-25,2017-11-08,2017-11-02
2071,1,恒利丰213号集合资金信托计划,ZXD34B20170911001888X,渤海国际信托股份有限公司,渤海信托,30.1,金融业,股票投资,2017-09-20,2017-11-08,2017-10-30
1946,1,中原信托·福晟新城镇项目集合资金信托计划,ZXD45Z201709110017665,中原信托有限公司,中原信托,30.1,房地产业,信托贷款,2017-09-19,2017-11-08,2017-11-03
910,1,全球慧赢二十一号集合资金信托计划第439期信托单位,ZXD31P201709010007383,平安信托有限责任公司,平安信托,4,金融业,其他债权资产,2017-09-12,2017-11-07,2017-10-30
371,1,华润信托·电建产业投资集合资金信托计划,ZXD38H201709010002056,华润深国投信托有限公司,华润信托,60,"水利、环境和公共设施管理业,教育,文化、体育和娱乐业,其他",特定资产及其收（受）益权附回购,2017-09-06,2017-11-07,2017-10-27
7069,1,云信-天风-先锋太盟2017年度第一期财产权信托,ZXD32Y20171111100150X,云南国际信托有限公司,云南信托,53.5,租赁和商务服务业,其他债权资产,2017-11-02,2017-11-20,2017-11-10
6924,1,丰年3号集合资金信托计划,ZXD32Y201711010000052,云南国际信托有限公司,云南信托,30,金融业,资产收益权（不附回购）,2017-11-01,2017-11-20,2017-11-13
6921,1,丰年1号集合资金信托计划,ZXD32Y201711010000025,云南国际信托有限公司,云南信托,30,金融业,资产收益权（不附回购）,2017-11-01,2017-11-20,2017-11-13
6324,1,浦华5号集合资金信托计划,ZXD34G201710110024350,国民信托有限公司,国民信托,12,金融业,资产收益权（不附回购）,2017-10-26,2017-11-20,2017-11-14
6096,1,华润信托·兴和5期集合资金信托计划,ZXD38H20171001002207X,华润深国投信托有限公司,华润信托,120,"金融业,其他","债券投资,股票投资,公募基金",2017-10-25,2017-11-20,2017-11-15
5345,1,紫金信托·嘉泰1号财产权信托,ZXD46Z201710111014645,紫金信托有限责任公司,紫金信托,71.7,金融业,其他债权资产,2017-10-20,2017-11-20,2017-11-07
5100,1,江苏信托·江苏城镇化建设一百一十二期（泗阳）集合资金信托计划,ZXD33J201710010012217,江苏省国际信托有限责任公司,江苏信托,33,水利、环境和公共设施管理业,信托贷款,2017-10-18,2017-11-21,2017-11-13
1548,1,兴业信托·锦馨21号集合资金信托计划,ZXD36X201709010013717,兴业国际信托有限公司,兴业信托,12,批发和零售业,信托贷款,2017-09-15,2017-11-21,2017-11-10
1241,1,中融-享融166号集合资金信托计划,ZXD41Z201709010010675,中融国际信托有限公司,中融信托,18.1,农林牧渔业,信托贷款,2017-09-13,2017-11-20,2017-11-10
207,1,中海汇誉2017-17青岛金控流动资金贷款集合资金信托计划,ZXD36Z20170901000041X,中海信托股份有限公司,中海信托,42,金融业,信托贷款,2017-09-01,2017-11-21,2017-11-13
4302,1,全球慧赢二十一号集合资金信托计划第447期信托单位,ZXD31P201710010004338,平安信托有限责任公司,平安信托,120,金融业,其他债权资产,2017-10-12,2017-11-17,2017-10-30
4146,1,金谷·博睿16号资金信托计划,ZXD34Z201710010002788,中国金谷国际信托有限责任公司,金谷信托,15,房地产业,信托贷款,2017-10-11,2017-11-17,2017-11-09
4073,1,中粮信托·瑞茂通股权收益权集合资金信托计划,ZXD40Z20171001000205X,中粮信托有限责任公司,中粮信托,24,批发和零售业,特定资产及其收（受）益权附回购,2017-10-10,2017-11-17,2017-11-09
3529,1,万向信托-地产135号（嘉兴海宁和昌学府景苑项目贷款集合资金信托计划）,ZXD31W201709010033397,万向信托有限公司,万向信托,12,房地产业,信托贷款,2017-09-28,2017-11-17,2017-11-09
4346,1,华能信托-浦鼎5号集合资金信托计划,ZXD36H201710010004775,华能贵诚信托有限公司,华能信托,13.7,金融业,实物及其他资产,2017-10-12,2017-11-29,2017-11-16
3464,1,全球慧赢二十一号集合资金信托计划第446期信托单位,ZXD31P201709010032745,平安信托有限责任公司,平安信托,120,金融业,其他债权资产,2017-09-28,2017-11-17,2017-10-30
4294,1,金谷·信惠45号证券投资集合资金信托计划,ZXD34Z201710110004252,中国金谷国际信托有限责任公司,金谷信托,12,其他,股票投资,2017-10-12,2017-11-29,2017-11-10
2325,1,陕国投·电建集团应收账款投资集合资金信托计划,ZXD33S201709110021417,陕西省国际信托股份有限公司,陕西信托,12,电力、热力、燃气及水生产和供应业,信托贷款,2017-09-21,2017-11-17,2017-11-06
4292,1,金谷·信惠37号证券投资集合资金信托计划,ZXD34Z201710110004234,中国金谷国际信托有限责任公司,金谷信托,12,其他,股票投资,2017-10-12,2017-11-29,2017-11-10
2272,1,全球慧赢二十一号集合资金信托计划第444期信托单位,ZXD31P201709010020883,平安信托有限责任公司,平安信托,120,金融业,其他债权资产,2017-09-21,2017-11-17,2017-10-30
4142,1,爱建长盈精英-新鸿苍南房地产开发贷款集合资金信托计划,ZXD34S20171001000274X,上海爱建信托有限责任公司,爱建信托,24,房地产业,信托贷款,2017-10-11,2017-11-29,2017-11-16
2271,1,全球慧赢二十一号集合资金信托计划第443期信托单位,ZXD31P201709010020874,平安信托有限责任公司,平安信托,120,金融业,其他债权资产,2017-09-21,2017-11-17,2017-10-30
4064,1,华润信托·相聚资本优粤33号6期集合资金信托计划,ZXD38H201710010001965,华润深国投信托有限公司,华润信托,120,金融业,股票投资,2017-10-10,2017-11-29,2017-11-17
1947,1,中航信托·天启【2017】302号万容控股应收账款集合资金信托计划,ZXD37Z201709010017674,中航信托股份有限公司,中航信托,24,租赁和商务服务业,特定资产及其收（受）益权附回购,2017-09-19,2017-11-17,2017-10-27
4032,1,华能信托-益诚集合资金信托计划,ZXD36H201710010001641,华能贵诚信托有限公司,华能信托,60,房地产业,其他债权资产,2017-10-10,2017-11-29,2017-11-17
811,1,光大·祥瑞5号集合资金信托计划,ZXD31G20170911000640X,光大兴陇信托有限责任公司,光大信托,12,金融业,信托贷款,2017-09-11,2017-10-27,2017-10-24
3707,1,华信华冠127号集合资金信托计划,ZXD40H201709010035165,华信信托股份有限公司,华信信托,12,金融业,特定资产及其收（受）益权附回购,2017-09-29,2017-11-29,2017-11-16
3341,1,光大信托-利诚6号集合资金信托计划,ZXD31G201709010031510,光大兴陇信托有限责任公司,光大信托,24,金融业,股票投资,2017-09-28,2017-11-29,2017-11-17
3339,1,光大信托-利诚5号集合资金信托计划,ZXD31G201709010031494,光大兴陇信托有限责任公司,光大信托,24,金融业,股票投资,2017-09-28,2017-11-29,2017-11-17
2359,1,中海-海洋之星139号集合资金信托计划,ZXD36Z20170911002175X,中海信托股份有限公司,中海信托,12,金融业,股票投资,2017-09-21,2017-11-29,2017-11-22
5759,1,粤财信托·建工集合资金信托计划,ZXD32G201710010018757,广东粤财信托有限公司,粤财信托,-1,金融业,长期股权投资,2017-10-23,2017-11-07,2017-10-31
3358,1,邦讯技术2017年第二期应收账款财产权信托,ZXD31P201709111031681,平安信托有限责任公司,平安信托,11.5,信息传输、软件和信息技术服务业,其他债权资产,2017-09-28,2017-11-06,2017-10-30
2883,1,山西信托·晋信中合1号集合资金信托计划,ZXD32S201709110026973,山西信托股份有限公司,山西信托,12,制造业,信托贷款,2017-09-25,2017-11-07,2017-10-27
2858,1,中原信托·平安豫资巩义市棚改建设产业基金集合信托计划,ZXD45Z201709110026728,中原信托有限公司,中原信托,60,水利、环境和公共设施管理业,"信托贷款,长期股权投资",2017-09-25,2017-11-07,2017-10-31
2510,1,天津信托·股权基金（2017海航实业1号）集合资金信托计划,ZXD31T201709010023255,天津信托有限责任公司,天津信托,15,交通运输、仓储和邮政业,长期股权投资,2017-09-22,2017-11-06,2017-10-31
2486,1,中建投信托·金地郑州铂悦集合资金信托计划,ZXD38Z201709110023016,中建投信托有限责任公司,中建投信托,21.9,制造业,其他债权资产,2017-09-22,2017-11-06,2017-11-01
2106,1,恒利丰210号集合资金信托计划,ZXD34B201709110019239,渤海国际信托股份有限公司,渤海信托,30.1,金融业,股票投资,2017-09-20,2017-11-07,2017-10-30
1563,1,中海信托-盘山稳赢1号集合资金信托计划,ZXD36Z201709110013867,中海信托股份有限公司,中海信托,12,金融业,金融衍生品,2017-09-15,2017-11-07,2017-11-02
764,1,华润信托·天津名轩集合资金信托计划,ZXD38H201709110005936,华润深国投信托有限公司,华润信托,36,房地产业,信托贷款,2017-09-11,2017-11-06,2017-10-27
694,1,华能信托-世诚1号集合资金信托计划,ZXD36H201709110005234,华能贵诚信托有限公司,华能信托,12,制造业,股票投资,2017-09-08,2017-11-07,2017-11-02
8347,1,粤财信托-长青志华2号集合资金信托计划,ZXD32G201711110014208,广东粤财信托有限公司,粤财信托,12,租赁和商务服务业,特定资产及其收（受）益权附回购,2017-11-10,2017-11-29,2017-11-22
7172,1,平安普惠宅E贷-云南信托2017年第三期财产权信托结构化产品,ZXD32Y201711111002536,云南国际信托有限公司,云南信托,35.5,金融业,其他债权资产,2017-11-02,2017-11-29,2017-11-21
7150,1,万向信托--尊贵固盈10号集合资金信托计划,ZXD31W201711110002313,万向信托有限公司,万向信托,20,房地产业,长期股权投资,2017-11-02,2017-11-29,2017-11-23
7068,1,华润信托·鼎峰悦境集合资金信托计划,ZXD38H201711110001495,华润深国投信托有限公司,华润信托,36,房地产业,信托贷款,2017-11-02,2017-11-29,2017-11-24
6817,1,厦门信托-邛崃建投应收账款投资集合资金信托计划,ZXD33X201710110029250,厦门国际信托有限公司,厦门信托,60,水利、环境和公共设施管理业,特定资产及其收（受）益权附回购,2017-10-31,2017-11-29,2017-11-22
6409,1,云南信托会泽183号品钛集合资金信托计划,ZXD32Y201710110025209,云南国际信托有限公司,云南信托,24,金融业,资产收益权（不附回购）,2017-10-27,2017-11-29,2017-11-21
6273,1,华润信托·睿致92号集合资金信托计划,ZXD38H201710010023844,华润深国投信托有限公司,华润信托,120,金融业,债券投资,2017-10-26,2017-11-29,2017-11-17
5606,1,华润信托·华价值丰收3号集合资金信托计划,ZXD38H201710010017229,华润深国投信托有限公司,华润信托,120,金融业,股票投资,2017-10-23,2017-11-29,2017-11-17
5137,1,中航信托·天信【2017】45号集合资金信托计划,ZXD37Z201710010012586,中航信托股份有限公司,中航信托,12,金融业,资产收益权（不附回购）,2017-10-19,2017-11-30,2017-11-06
808,1,光大·天易1号财产权信托,ZXD31G201709011006374,光大兴陇信托有限责任公司,光大信托,24,水利、环境和公共设施管理业,其他债权资产,2017-09-11,2017-11-30,2017-10-11
3186,1,光大·智汇11号集合资金信托计划,ZXD31G201709110029983,光大兴陇信托有限责任公司,光大信托,12,租赁和商务服务业,特定资产及其收（受）益权附回购,2017-09-27,2017-11-01,2017-10-27
3148,1,中铁信托·锦绣1703期集合资金信托计划,ZXD43Z20170901002961X,中铁信托有限责任公司,中铁信托,12,"电力、热力、燃气及水生产和供应业,金融业,房地产业",信托贷款,2017-09-27,2017-11-01,2017-10-19
3143,1,东莞信托·恒信-腾邦集团集合资金信托计划,ZXD32D201709010029563,东莞信托有限公司,东莞信托,12,租赁和商务服务业,信托贷款,2017-09-27,2017-11-01,2017-10-25
3074,1,长安信托——稳健127号（恒远1号）集合资金信托计划,ZXD31C201709110028871,长安国际信托股份有限公司,长安信托,12,金融业,债券投资,2017-09-26,2017-11-01,2017-10-27
2823,1,湘财盛2017-3号集合资金信托计划,ZXD32H201709010026371,湖南省信托有限责任公司,湖南信托,25.1,水利、环境和公共设施管理业,信托贷款,2017-09-25,2017-11-01,2017-10-26
2182,1,国民信托芙蓉5号集合资金信托计划,ZXD34G201709110019990,国民信托有限公司,国民信托,12,租赁和商务服务业,特定资产及其收（受）益权附回购,2017-09-20,2017-11-01,2017-10-19
2074,1,光大·千山集合资金信托计划2号,ZXD31G201709010018912,光大兴陇信托有限责任公司,光大信托,12,制造业,特定资产及其收（受）益权附回购,2017-09-20,2017-11-01,2017-10-18
1859,1,国民信托·民熙18号证券投资集合资金信托计划,ZXD34G201709010016796,国民信托有限公司,国民信托,12,金融业,股票投资,2017-09-19,2017-11-01,2017-10-24
1468,1,万向信托-浦欣精选资产证券化2号事务管理类集合资金信托计划,ZXD31W20170911001292X,万向信托有限公司,万向信托,12,金融业,信托贷款,2017-09-15,2017-11-01,2017-10-12
752,1,国民信托·金达19号集合资金信托计划,ZXD34G201709010005814,国民信托有限公司,国民信托,24,金融业,资产收益权（不附回购）,2017-09-11,2017-11-01,2017-10-25
4380,1,陕国投·正灏62号证券投资集合资金信托计划,ZXD33S201710110005115,陕西省国际信托股份有限公司,陕西信托,24,金融业,股票投资,2017-10-12,2017-11-01,2017-10-27
3951,1,华鑫信托·慧智投资103号集合资金信托计划,ZXD39H201710010000839,华鑫国际信托有限公司,华鑫信托,36,金融业,公募基金,2017-10-09,2017-11-01,2017-10-27
